Date;Close price
2023-05-30;78.6500015258789
2023-05-31;79.4000015258789
2023-06-01;79.7300033569336
2023-06-02;81.87999725341797
2023-06-05;82.0
2023-06-06;82.30999755859375
2023-06-07;79.6500015258789
2023-06-08;80.94000244140625
2023-06-09;80.13999938964844
2023-06-12;80.7300033569336
2023-06-13;81.95999908447266
2023-06-14;82.80000305175781
2023-06-15;84.06999969482422
2023-06-16;84.13999938964844
2023-06-20;85.30999755859375
2023-06-21;87.58000183105469
2023-06-22;86.4000015258789
2023-06-23;86.75
2023-06-26;87.80999755859375
2023-06-27;89.91999816894531
2023-06-28;89.33000183105469
2023-06-29;90.12000274658203
2023-06-30;89.0
2023-07-03;87.51000213623047
2023-07-05;88.62000274658203
2023-07-06;88.04000091552734
2023-07-07;86.77999877929688
2023-07-10;88.12000274658203
2023-07-11;88.33000183105469
2023-07-12;88.54000091552734
2023-07-13;88.69000244140625
2023-07-14;89.29000091552734
2023-07-17;90.61000061035156
2023-07-18;91.2300033569336
2023-07-19;91.61000061035156
2023-07-20;90.22000122070312
2023-07-21;90.68000030517578
2023-07-24;90.58000183105469
2023-07-25;91.80000305175781
2023-07-26;84.37999725341797
2023-07-27;80.16000366210938
2023-07-28;81.68000030517578
2023-07-31;83.97000122070312
2023-08-01;83.12000274658203
2023-08-02;82.18000030517578
2023-08-03;80.91999816894531
2023-08-04;81.41000366210938
2023-08-07;81.55000305175781
2023-08-08;81.87999725341797
2023-08-09;81.25
2023-08-10;80.7300033569336
2023-08-11;80.83999633789062
2023-08-14;81.30999755859375
2023-08-15;79.87000274658203
2023-08-16;79.37000274658203
2023-08-17;77.87999725341797
2023-08-18;78.29000091552734
2023-08-21;78.5199966430664
2023-08-22;79.08000183105469
2023-08-23;80.31999969482422
2023-08-24;79.55999755859375
2023-08-25;80.19999694824219
2023-08-28;81.7699966430664
2023-08-29;82.37000274658203
2023-08-30;82.5999984741211
2023-08-31;81.98999786376953
2023-09-01;82.56999969482422
2023-09-05;83.08000183105469
2023-09-06;82.98999786376953
2023-09-07;83.62000274658203
2023-09-08;82.56999969482422
2023-09-11;82.41000366210938
2023-09-12;81.76000213623047
2023-09-13;81.04000091552734
2023-09-14;80.66000366210938
2023-09-15;79.12000274658203
2023-09-18;79.72000122070312
2023-09-19;80.05999755859375
2023-09-20;81.12999725341797
2023-09-21;78.2300033569336
2023-09-22;78.05999755859375
2023-09-25;78.12000274658203
2023-09-26;76.30000305175781
2023-09-27;76.3499984741211
2023-09-28;76.80999755859375
2023-09-29;76.88999938964844
2023-10-02;75.97000122070312
2023-10-03;75.16000366210938
2023-10-04;76.43000030517578
2023-10-05;79.48999786376953
2023-10-06;80.63999938964844
2023-10-09;81.56999969482422
2023-10-10;82.0
2023-10-11;81.87000274658203
2023-10-12;80.18000030517578
2023-10-13;80.30000305175781
2023-10-16;81.62000274658203
2023-10-17;79.80000305175781
2023-10-18;77.66000366210938
2023-10-19;73.94000244140625
2023-10-20;73.83999633789062
2023-10-23;73.25
2023-10-24;74.16999816894531
2023-10-25;70.91000366210938
2023-10-26;70.86000061035156
2023-10-27;70.58000183105469
2023-10-30;70.79000091552734
2023-10-31;73.41000366210938
2023-11-01;73.66999816894531
2023-11-02;74.0199966430664
2023-11-03;77.37999725341797
2023-11-06;77.02999877929688
2023-11-07;77.94000244140625
2023-11-08;77.23999786376953
2023-11-09;77.61000061035156
2023-11-10;79.6500015258789
2023-11-13;78.52999877929688
2023-11-14;82.73999786376953
2023-11-15;82.26000213623047
2023-11-16;82.23999786376953
2023-11-17;82.7300033569336
2023-11-20;83.0
2023-11-21;83.29000091552734
2023-11-22;83.8499984741211
2023-11-24;84.77999877929688
2023-11-27;84.2699966430664
2023-11-28;83.5999984741211
2023-11-29;83.94000244140625
2023-11-30;83.04000091552734
2023-12-01;85.27999877929688
2023-12-04;85.2300033569336
2023-12-05;84.1500015258789
2023-12-06;83.79000091552734
2023-12-07;82.58000183105469
2023-12-08;82.38999938964844
2023-12-11;84.01000213623047
2023-12-12;84.87999725341797
2023-12-13;86.06999969482422
2023-12-14;88.25
2023-12-15;87.56999969482422
2023-12-18;88.25
2023-12-19;88.0199966430664
2023-12-20;86.5
2023-12-21;87.06999969482422
2023-12-22;87.47000122070312
2023-12-26;87.52999877929688
2023-12-27;87.58000183105469
2023-12-28;88.01000213623047
2023-12-29;87.38999938964844
2024-01-02;85.45999908447266
2024-01-03;82.7699966430664
2024-01-04;81.41999816894531
2024-01-05;81.33999633789062
2024-01-08;82.9000015258789
2024-01-09;83.72000122070312
2024-01-10;82.70999908447266
2024-01-11;82.11000061035156
2024-01-12;83.4000015258789
2024-01-16;81.76000213623047
2024-01-17;81.69000244140625
2024-01-18;81.83000183105469
2024-01-19;82.33000183105469
2024-01-22;83.29000091552734
2024-01-23;83.86000061035156
2024-01-24;83.76000213623047
2024-01-25;84.61000061035156
2024-01-26;85.08999633789062
2024-01-29;86.29000091552734
2024-01-30;85.23999786376953
2024-01-31;83.4800033569336
2024-02-01;84.5999984741211
2024-02-02;83.94000244140625
2024-02-05;81.76000213623047
2024-02-06;83.87999725341797
2024-02-07;85.12999725341797
2024-02-08;81.7699966430664
2024-02-09;83.12999725341797
2024-02-12;82.87999725341797
2024-02-13;81.63999938964844
2024-02-14;82.31999969482422
2024-02-15;82.95999908447266
2024-02-16;81.4000015258789
2024-02-20;81.23999786376953
2024-02-21;83.9800033569336
2024-02-22;82.47000122070312
2024-02-23;84.79000091552734
2024-02-26;83.9800033569336
2024-02-27;84.88999938964844
2024-02-28;86.3499984741211
2024-02-29;87.02999877929688
2024-03-01;88.2699966430664
2024-03-04;88.58999633789062
2024-03-05;87.3499984741211
2024-03-06;87.68000030517578
2024-03-07;85.3499984741211
2024-03-08;86.11000061035156
2024-03-11;86.80999755859375
2024-03-12;87.12999725341797
2024-03-13;87.80999755859375
2024-03-14;87.87000274658203
2024-03-15;95.18000030517578
2024-03-18;96.1500015258789
2024-03-19;94.0999984741211
2024-03-20;96.30999755859375
2024-03-21;97.7300033569336
2024-03-22;95.72000122070312
2024-03-25;95.81999969482422
2024-03-26;95.18000030517578
2024-03-27;96.22000122070312
2024-03-28;96.5999984741211
2024-04-01;94.5199966430664
2024-04-02;93.16999816894531
2024-04-03;93.37000274658203
2024-04-04;91.80999755859375
2024-04-05;94.75
2024-04-08;94.22000122070312
2024-04-09;95.69000244140625
2024-04-10;90.6500015258789
2024-04-11;92.79000091552734
2024-04-12;90.33999633789062
2024-04-15;87.52999877929688
2024-04-16;86.29000091552734
2024-04-17;85.45999908447266
2024-04-18;84.18000030517578
2024-04-19;84.26000213623047
2024-04-22;85.30999755859375
2024-04-23;84.62000274658203
2024-04-24;91.94999694824219
2024-04-25;90.33999633789062
2024-04-26;92.6500015258789
2024-04-29;92.5
2024-04-30;91.52999877929688
2024-05-01;90.36000061035156
2024-05-02;89.76000213623047
2024-05-03;91.2300033569336
2024-05-06;91.30000305175781
2024-05-07;92.45999908447266
2024-05-08;90.31999969482422
2024-05-09;91.33999633789062
2024-05-10;89.87999725341797
2024-05-13;88.58000183105469
2024-05-14;87.77999877929688
2024-05-15;88.4800033569336
2024-05-16;88.12999725341797
2024-05-17;87.5
2024-05-20;87.5199966430664
2024-05-21;86.8499984741211
2024-05-22;87.19000244140625
2024-05-23;85.69000244140625
2024-05-24;85.93000030517578
2024-05-28;83.26000213623047
2024-05-29;80.12999725341797
2024-05-30;79.05000305175781
2024-05-31;78.16999816894531
2024-06-03;78.05000305175781
2024-06-04;78.62000274658203
2024-06-05;78.05999755859375
2024-06-06;77.05000305175781
2024-06-07;76.20999908447266
2024-06-10;76.43000030517578
2024-06-11;76.70999908447266
2024-06-12;77.63999938964844
2024-06-13;75.19999694824219
2024-06-14;73.93000030517578
2024-06-17;73.19999694824219
2024-06-18;72.7300033569336
2024-06-20;73.06999969482422
2024-06-21;73.94000244140625
2024-06-24;74.36000061035156
2024-06-25;73.9000015258789
2024-06-26;72.8499984741211
2024-06-27;74.26000213623047
2024-06-28;74.13999938964844
2024-07-01;73.87999725341797
2024-07-02;74.22000122070312
2024-07-03;73.83000183105469
2024-07-05;73.1500015258789
2024-07-08;72.62999725341797
2024-07-09;71.58999633789062
2024-07-10;71.83999633789062
2024-07-11;75.19999694824219
2024-07-12;75.79000091552734
2024-07-15;76.01000213623047
2024-07-16;76.97000122070312
2024-07-17;75.91999816894531
2024-07-18;75.2699966430664
2024-07-19;74.4000015258789
2024-07-22;75.51000213623047
2024-07-23;74.83999633789062
2024-07-24;76.3499984741211
2024-07-25;77.83999633789062
2024-07-26;78.51000213623047
2024-07-29;78.79000091552734
2024-07-30;78.4800033569336
2024-07-31;78.0199966430664
2024-08-01;77.13999938964844
2024-08-02;75.2699966430664
2024-08-05;72.69999694824219
2024-08-06;73.55999755859375
2024-08-07;73.94000244140625
2024-08-08;73.94999694824219
2024-08-09;73.87999725341797
2024-08-12;72.02999877929688
2024-08-13;73.16999816894531
2024-08-14;73.54000091552734
2024-08-15;74.55000305175781
2024-08-16;74.04000091552734
2024-08-19;74.91000366210938
2024-08-20;74.83999633789062
2024-08-21;75.58999633789062
2024-08-22;75.55000305175781
2024-08-23;76.98999786376953
2024-08-26;77.8499984741211
2024-08-27;77.16999816894531
2024-08-28;76.52999877929688
2024-08-29;77.11000061035156
2024-08-30;77.30000305175781
2024-09-03;75.93000030517578
2024-09-04;77.19999694824219
2024-09-05;77.36000061035156
2024-09-06;77.44999694824219
2024-09-09;79.52999877929688
2024-09-10;79.19999694824219
2024-09-11;79.61000061035156
2024-09-12;77.97000122070312
2024-09-13;78.87000274658203
2024-09-16;77.9000015258789
2024-09-17;75.7300033569336
2024-09-18;76.8499984741211
2024-09-19;79.29000091552734
2024-09-20;77.37000274658203
2024-09-23;77.37000274658203
2024-09-24;76.33999633789062
2024-09-25;73.69999694824219
2024-09-26;74.7300033569336
2024-09-27;75.01000213623047
2024-09-30;75.44000244140625
2024-10-01;74.6500015258789
2024-10-02;75.11000061035156
2024-10-03;73.9000015258789
2024-10-04;74.0999984741211
2024-10-07;73.30000305175781
2024-10-08;75.1500015258789
2024-10-09;75.69999694824219
2024-10-10;74.83000183105469
2024-10-11;76.2699966430664
2024-10-14;77.33999633789062
2024-10-15;78.22000122070312
2024-10-16;77.2300033569336
2024-10-17;78.33000183105469
2024-10-18;79.25
2024-10-21;77.36000061035156
2024-10-22;76.87000274658203
2024-10-23;72.81999969482422
2024-10-24;73.91000366210938
2024-10-25;74.4800033569336
2024-10-28;74.30999755859375
2024-10-29;73.23999786376953
2024-10-30;73.45999908447266
2024-10-31;72.79000091552734
2024-11-01;72.5
2024-11-04;73.83000183105469
2024-11-05;75.33999633789062
2024-11-06;74.87000274658203
2024-11-07;76.30000305175781
2024-11-08;77.38999938964844
2024-11-11;75.87000274658203
2024-11-12;75.41000366210938
2024-11-13;75.7699966430664
2024-11-14;75.04000091552734
2024-11-15;71.25
2024-11-18;73.3499984741211
2024-11-19;72.08999633789062
2024-11-20;76.2699966430664
2024-11-21;77.0
2024-11-22;79.80999755859375
2024-11-25;80.27999877929688
2024-11-26;79.91999816894531
2024-11-27;81.97000122070312
2024-11-29;81.33999633789062
2024-12-02;80.06999969482422
2024-12-03;80.1500015258789
2024-12-04;79.75
2024-12-05;77.02999877929688
2024-12-06;77.31999969482422
2024-12-09;78.6500015258789
2024-12-10;76.43000030517578
2024-12-11;77.58000183105469
2024-12-12;78.25
2024-12-13;75.06999969482422
2024-12-16;75.22000122070312
2024-12-17;73.12999725341797
2024-12-18;70.7699966430664
2024-12-19;69.83999633789062
2024-12-20;71.44000244140625
2024-12-23;72.73999786376953
2024-12-24;72.94999694824219
2024-12-26;73.0999984741211
2024-12-27;72.22000122070312
2024-12-30;71.81999969482422
2024-12-31;71.58999633789062
