Date;Close price
2023-09-18;15.460000038146973
2023-09-19;15.149999618530273
2023-09-20;14.739999771118164
2023-09-21;14.0
2023-09-22;14.130000114440918
2023-09-25;14.220000267028809
2023-09-26;13.960000038146973
2023-09-27;14.850000381469727
2023-09-28;15.770000457763672
2023-09-29;16.0
2023-10-02;15.880000114440918
2023-10-03;14.899999618530273
2023-10-04;15.729999542236328
2023-10-05;15.8100004196167
2023-10-06;16.610000610351562
2023-10-09;17.610000610351562
2023-10-10;17.799999237060547
2023-10-11;17.920000076293945
2023-10-12;17.940000534057617
2023-10-13;17.360000610351562
2023-10-16;17.360000610351562
2023-10-17;17.84000015258789
2023-10-18;17.200000762939453
2023-10-19;17.059999465942383
2023-10-20;16.110000610351562
2023-10-23;16.200000762939453
2023-10-24;16.639999389648438
2023-10-25;15.59000015258789
2023-10-26;15.289999961853027
2023-10-27;15.069999694824219
2023-10-30;14.6899995803833
2023-10-31;14.800000190734863
2023-11-01;14.920000076293945
2023-11-02;17.969999313354492
2023-11-03;18.889999389648438
2023-11-06;18.540000915527344
2023-11-07;18.799999237060547
2023-11-08;18.489999771118164
2023-11-09;18.270000457763672
2023-11-10;19.670000076293945
2023-11-13;19.709999084472656
2023-11-14;19.940000534057617
2023-11-15;19.950000762939453
2023-11-16;19.770000457763672
2023-11-17;20.489999771118164
2023-11-20;21.34000015258789
2023-11-21;19.799999237060547
2023-11-22;19.690000534057617
2023-11-24;19.200000762939453
2023-11-27;19.079999923706055
2023-11-28;19.709999084472656
2023-11-29;19.84000015258789
2023-11-30;20.049999237060547
2023-12-01;20.270000457763672
2023-12-04;18.399999618530273
2023-12-05;18.299999237060547
2023-12-06;17.1299991607666
2023-12-07;17.219999313354492
2023-12-08;17.770000457763672
2023-12-11;17.770000457763672
2023-12-12;17.5
2023-12-13;17.8700008392334
2023-12-14;18.209999084472656
2023-12-15;18.200000762939453
2023-12-18;17.84000015258789
2023-12-19;17.950000762939453
2023-12-20;17.25
2023-12-21;17.59000015258789
2023-12-22;17.40999984741211
2023-12-26;17.68000030517578
2023-12-27;17.469999313354492
2023-12-28;17.559999465942383
2023-12-29;17.170000076293945
2024-01-02;16.579999923706055
2024-01-03;16.09000015258789
2024-01-04;16.25
2024-01-05;15.979999542236328
2024-01-08;16.670000076293945
2024-01-09;16.389999389648438
2024-01-10;16.790000915527344
2024-01-11;16.68000030517578
2024-01-12;16.760000228881836
2024-01-16;16.530000686645508
2024-01-17;16.389999389648438
2024-01-18;16.399999618530273
2024-01-19;16.780000686645508
2024-01-22;17.600000381469727
2024-01-23;17.329999923706055
2024-01-24;16.75
2024-01-25;16.459999084472656
2024-01-26;16.350000381469727
2024-01-29;17.09000015258789
2024-01-30;16.739999771118164
2024-01-31;16.09000015258789
2024-02-01;16.329999923706055
2024-02-02;17.020000457763672
2024-02-05;16.719999313354492
2024-02-06;21.8700008392334
2024-02-07;23.600000381469727
2024-02-08;24.510000228881836
2024-02-09;24.3799991607666
2024-02-12;25.049999237060547
2024-02-13;24.010000228881836
2024-02-14;25.190000534057617
2024-02-15;25.40999984741211
2024-02-16;24.440000534057617
2024-02-20;23.399999618530273
2024-02-21;22.739999771118164
2024-02-22;23.59000015258789
2024-02-23;22.969999313354492
2024-02-26;23.559999465942383
2024-02-27;24.530000686645508
2024-02-28;24.420000076293945
2024-02-29;25.079999923706055
2024-03-01;24.93000030517578
2024-03-04;24.040000915527344
2024-03-05;23.809999465942383
2024-03-06;26.15999984741211
2024-03-07;26.459999084472656
2024-03-08;26.040000915527344
2024-03-11;25.350000381469727
2024-03-12;24.700000762939453
2024-03-13;25.0
2024-03-14;24.43000030517578
2024-03-15;23.489999771118164
2024-03-18;24.0
2024-03-19;23.799999237060547
2024-03-20;24.56999969482422
2024-03-21;24.489999771118164
2024-03-22;24.18000030517578
2024-03-25;24.510000228881836
2024-03-26;24.889999389648438
2024-03-27;24.510000228881836
2024-03-28;23.010000228881836
2024-04-01;22.860000610351562
2024-04-02;22.719999313354492
2024-04-03;22.700000762939453
2024-04-04;22.479999542236328
2024-04-05;22.959999084472656
2024-04-08;23.0
2024-04-09;22.809999465942383
2024-04-10;22.420000076293945
2024-04-11;22.84000015258789
2024-04-12;22.670000076293945
2024-04-15;21.899999618530273
2024-04-16;21.8799991607666
2024-04-17;21.309999465942383
2024-04-18;21.1299991607666
2024-04-19;20.469999313354492
2024-04-22;20.969999313354492
2024-04-23;21.639999389648438
2024-04-24;21.59000015258789
2024-04-25;21.709999084472656
2024-04-26;22.520000457763672
2024-04-29;22.829999923706055
2024-04-30;21.969999313354492
2024-05-01;22.1200008392334
2024-05-02;22.549999237060547
2024-05-03;23.329999923706055
2024-05-06;25.209999084472656
2024-05-07;21.399999618530273
2024-05-08;21.559999465942383
2024-05-09;21.139999389648438
2024-05-10;20.600000381469727
2024-05-13;20.940000534057617
2024-05-14;21.440000534057617
2024-05-15;21.670000076293945
2024-05-16;21.649999618530273
2024-05-17;21.760000228881836
2024-05-20;21.6200008392334
2024-05-21;21.239999771118164
2024-05-22;21.170000076293945
2024-05-23;20.719999313354492
2024-05-24;21.010000228881836
2024-05-28;21.049999237060547
2024-05-29;20.940000534057617
2024-05-30;21.729999542236328
2024-05-31;21.68000030517578
2024-06-03;21.31999969482422
2024-06-04;22.100000381469727
2024-06-05;22.959999084472656
2024-06-06;23.790000915527344
2024-06-07;23.309999465942383
2024-06-10;23.1299991607666
2024-06-11;23.850000381469727
2024-06-12;23.770000457763672
2024-06-13;23.270000457763672
2024-06-14;23.56999969482422
2024-06-17;25.020000457763672
2024-06-18;25.81999969482422
2024-06-20;25.559999465942383
2024-06-21;23.84000015258789
2024-06-24;24.15999984741211
2024-06-25;24.559999465942383
2024-06-26;24.100000381469727
2024-06-27;25.219999313354492
2024-06-28;25.329999923706055
2024-07-01;25.8799991607666
2024-07-02;25.829999923706055
2024-07-03;25.850000381469727
2024-07-05;27.229999542236328
2024-07-08;27.700000762939453
2024-07-09;27.389999389648438
2024-07-10;28.420000076293945
2024-07-11;27.639999389648438
2024-07-12;28.06999969482422
2024-07-15;28.670000076293945
2024-07-16;28.670000076293945
2024-07-17;28.219999313354492
2024-07-18;28.639999389648438
2024-07-19;28.579999923706055
2024-07-22;28.459999084472656
2024-07-23;28.809999465942383
2024-07-24;26.600000381469727
2024-07-25;26.6299991607666
2024-07-26;27.18000030517578
2024-07-29;27.079999923706055
2024-07-30;26.3700008392334
2024-07-31;26.889999389648438
2024-08-01;26.079999923706055
2024-08-02;24.739999771118164
2024-08-05;24.09000015258789
2024-08-06;26.59000015258789
2024-08-07;26.31999969482422
2024-08-08;29.280000686645508
2024-08-09;30.010000228881836
2024-08-12;29.3799991607666
2024-08-13;30.389999389648438
2024-08-14;31.0
2024-08-15;31.219999313354492
2024-08-16;32.08000183105469
2024-08-19;32.5
2024-08-20;32.31999969482422
2024-08-21;32.540000915527344
2024-08-22;31.920000076293945
2024-08-23;31.780000686645508
2024-08-26;30.850000381469727
2024-08-27;30.84000015258789
2024-08-28;30.360000610351562
2024-08-29;31.0
2024-08-30;31.479999542236328
2024-09-03;30.510000228881836
2024-09-04;30.59000015258789
2024-09-05;30.15999984741211
2024-09-06;30.329999923706055
2024-09-09;34.599998474121094
2024-09-10;34.7599983215332
2024-09-11;34.849998474121094
2024-09-12;34.90999984741211
2024-09-13;35.59000015258789
2024-09-16;36.310001373291016
2024-09-17;36.45000076293945
2024-09-18;36.380001068115234
2024-09-19;36.83000183105469
2024-09-20;37.20000076293945
2024-09-23;37.95000076293945
2024-09-24;36.900001525878906
2024-09-25;37.119998931884766
2024-09-26;37.099998474121094
2024-09-27;36.84000015258789
2024-09-30;37.20000076293945
2024-10-01;36.459999084472656
2024-10-02;37.4900016784668
2024-10-03;39.2400016784668
2024-10-04;40.0099983215332
2024-10-07;38.88999938964844
2024-10-08;41.45000076293945
2024-10-09;43.130001068115234
2024-10-10;43.52000045776367
2024-10-11;43.5099983215332
2024-10-14;43.400001525878906
2024-10-15;42.43000030517578
2024-10-16;41.93000030517578
2024-10-17;42.0
2024-10-18;42.970001220703125
2024-10-21;42.70000076293945
2024-10-22;42.939998626708984
2024-10-23;42.59000015258789
2024-10-24;43.560001373291016
2024-10-25;44.86000061035156
2024-10-28;44.970001220703125
2024-10-29;44.93000030517578
2024-10-30;43.689998626708984
2024-10-31;41.560001373291016
2024-11-01;41.91999816894531
2024-11-04;41.40999984741211
2024-11-05;51.130001068115234
2024-11-06;55.529998779296875
2024-11-07;55.880001068115234
2024-11-08;58.38999938964844
2024-11-11;60.2400016784668
2024-11-12;59.849998474121094
2024-11-13;60.70000076293945
2024-11-14;59.18000030517578
2024-11-15;65.7699966430664
2024-11-18;61.2599983215332
2024-11-19;62.97999954223633
2024-11-20;62.119998931884766
2024-11-21;61.36000061035156
2024-11-22;64.3499984741211
2024-11-25;64.6500015258789
2024-11-26;65.73999786376953
2024-11-27;66.05000305175781
2024-11-29;67.08000183105469
2024-12-02;66.38999938964844
2024-12-03;70.95999908447266
2024-12-04;69.8499984741211
2024-12-05;71.87000274658203
2024-12-06;76.33999633789062
2024-12-09;72.45999908447266
2024-12-10;70.88999938964844
2024-12-11;72.51000213623047
2024-12-12;73.19999694824219
2024-12-13;76.06999969482422
2024-12-16;75.75
2024-12-17;74.38999938964844
2024-12-18;71.51000213623047
2024-12-19;74.20999908447266
2024-12-20;80.55000305175781
2024-12-23;80.69000244140625
2024-12-24;82.37999725341797
2024-12-26;82.13999938964844
2024-12-27;79.08000183105469
2024-12-30;77.18000030517578
2024-12-31;75.62999725341797
