Date;Close price
2023-06-16;19.1299991607666
2023-06-20;19.290000915527344
2023-06-21;19.219999313354492
2023-06-22;19.079999923706055
2023-06-23;19.399999618530273
2023-06-26;18.530000686645508
2023-06-27;19.59000015258789
2023-06-28;21.06999969482422
2023-06-29;20.899999618530273
2023-06-30;21.770000457763672
2023-07-03;21.90999984741211
2023-07-05;22.15999984741211
2023-07-06;21.739999771118164
2023-07-07;21.889999389648438
2023-07-10;22.520000457763672
2023-07-11;22.40999984741211
2023-07-12;21.799999237060547
2023-07-13;21.489999771118164
2023-07-14;20.420000076293945
2023-07-17;20.760000228881836
2023-07-18;21.149999618530273
2023-07-19;21.139999389648438
2023-07-20;20.68000030517578
2023-07-21;21.030000686645508
2023-07-24;20.809999465942383
2023-07-25;20.299999237060547
2023-07-26;20.770000457763672
2023-07-27;21.329999923706055
2023-07-28;21.540000915527344
2023-07-31;22.06999969482422
2023-08-01;19.40999984741211
2023-08-02;18.639999389648438
2023-08-03;18.280000686645508
2023-08-04;17.950000762939453
2023-08-07;18.479999542236328
2023-08-08;18.420000076293945
2023-08-09;17.899999618530273
2023-08-10;17.969999313354492
2023-08-11;17.68000030517578
2023-08-14;17.799999237060547
2023-08-15;17.649999618530273
2023-08-16;17.1200008392334
2023-08-17;16.780000686645508
2023-08-18;16.68000030517578
2023-08-21;17.010000228881836
2023-08-22;17.260000228881836
2023-08-23;17.56999969482422
2023-08-24;16.93000030517578
2023-08-25;16.8700008392334
2023-08-28;16.68000030517578
2023-08-29;16.90999984741211
2023-08-30;16.540000915527344
2023-08-31;16.56999969482422
2023-09-01;16.399999618530273
2023-09-05;16.65999984741211
2023-09-06;16.59000015258789
2023-09-07;16.489999771118164
2023-09-08;16.299999237060547
2023-09-11;16.65999984741211
2023-09-12;16.649999618530273
2023-09-13;16.350000381469727
2023-09-14;17.280000686645508
2023-09-15;17.229999542236328
2023-09-18;17.1200008392334
2023-09-19;17.34000015258789
2023-09-20;17.170000076293945
2023-09-21;16.920000076293945
2023-09-22;15.65999984741211
2023-09-25;15.180000305175781
2023-09-26;15.390000343322754
2023-09-27;16.290000915527344
2023-09-28;16.940000534057617
2023-09-29;16.479999542236328
2023-10-02;16.440000534057617
2023-10-03;15.850000381469727
2023-10-04;16.459999084472656
2023-10-05;16.440000534057617
2023-10-06;16.649999618530273
2023-10-09;16.649999618530273
2023-10-10;16.610000610351562
2023-10-11;15.65999984741211
2023-10-12;15.489999771118164
2023-10-13;14.859999656677246
2023-10-16;14.960000038146973
2023-10-17;15.140000343322754
2023-10-18;14.319999694824219
2023-10-19;13.960000038146973
2023-10-20;13.579999923706055
2023-10-23;13.920000076293945
2023-10-24;13.949999809265137
2023-10-25;13.720000267028809
2023-10-26;13.539999961853027
2023-10-27;13.359999656677246
2023-10-30;13.520000457763672
2023-10-31;13.600000381469727
2023-11-01;13.100000381469727
2023-11-02;13.069999694824219
2023-11-03;13.8100004196167
2023-11-06;13.109999656677246
2023-11-07;13.390000343322754
2023-11-08;13.4399995803833
2023-11-09;12.760000228881836
2023-11-10;13.180000305175781
2023-11-13;13.100000381469727
2023-11-14;14.029999732971191
2023-11-15;14.680000305175781
2023-11-16;14.630000114440918
2023-11-17;14.930000305175781
2023-11-20;14.619999885559082
2023-11-21;14.329999923706055
2023-11-22;14.390000343322754
2023-11-24;14.369999885559082
2023-11-27;14.380000114440918
2023-11-28;14.479999542236328
2023-11-29;14.829999923706055
2023-11-30;15.270000457763672
2023-12-01;16.420000076293945
2023-12-04;17.5
2023-12-05;17.59000015258789
2023-12-06;18.18000030517578
2023-12-07;18.770000457763672
2023-12-08;18.68000030517578
2023-12-11;18.420000076293945
2023-12-12;18.450000762939453
2023-12-13;19.219999313354492
2023-12-14;20.350000381469727
2023-12-15;20.360000610351562
2023-12-18;20.31999969482422
2023-12-19;20.690000534057617
2023-12-20;19.8700008392334
2023-12-21;20.950000762939453
2023-12-22;20.950000762939453
2023-12-26;20.350000381469727
2023-12-27;20.3799991607666
2023-12-28;20.469999313354492
2023-12-29;20.040000915527344
2024-01-02;18.31999969482422
2024-01-03;17.31999969482422
2024-01-04;17.649999618530273
2024-01-05;17.799999237060547
2024-01-08;17.760000228881836
2024-01-09;17.3799991607666
2024-01-10;17.59000015258789
2024-01-11;17.510000228881836
2024-01-12;16.75
2024-01-16;17.25
2024-01-17;17.079999923706055
2024-01-18;17.510000228881836
2024-01-19;17.760000228881836
2024-01-22;17.479999542236328
2024-01-23;17.40999984741211
2024-01-24;17.510000228881836
2024-01-25;17.75
2024-01-26;17.219999313354492
2024-01-29;17.760000228881836
2024-01-30;17.65999984741211
2024-01-31;17.799999237060547
2024-02-01;17.790000915527344
2024-02-02;17.739999771118164
2024-02-05;17.139999389648438
2024-02-06;17.440000534057617
2024-02-07;17.389999389648438
2024-02-08;17.5
2024-02-09;16.420000076293945
2024-02-12;16.639999389648438
2024-02-13;16.290000915527344
2024-02-14;16.549999237060547
2024-02-15;16.510000228881836
2024-02-16;16.260000228881836
2024-02-20;16.18000030517578
2024-02-21;16.100000381469727
2024-02-22;16.34000015258789
2024-02-23;16.170000076293945
2024-02-26;15.930000305175781
2024-02-27;19.09000015258789
2024-02-28;18.700000762939453
2024-02-29;19.389999389648438
2024-03-01;19.290000915527344
2024-03-04;19.420000076293945
2024-03-05;19.65999984741211
2024-03-06;20.030000686645508
2024-03-07;19.6299991607666
2024-03-08;19.989999771118164
2024-03-11;19.799999237060547
2024-03-12;19.559999465942383
2024-03-13;19.8700008392334
2024-03-14;19.329999923706055
2024-03-15;19.399999618530273
2024-03-18;19.649999618530273
2024-03-19;19.440000534057617
2024-03-20;20.18000030517578
2024-03-21;20.540000915527344
2024-03-22;20.700000762939453
2024-03-25;20.540000915527344
2024-03-26;20.15999984741211
2024-03-27;21.34000015258789
2024-03-28;20.93000030517578
2024-04-01;20.940000534057617
2024-04-02;19.260000228881836
2024-04-03;19.280000686645508
2024-04-04;18.829999923706055
2024-04-05;18.889999389648438
2024-04-08;19.389999389648438
2024-04-09;19.40999984741211
2024-04-10;18.399999618530273
2024-04-11;18.6299991607666
2024-04-12;17.770000457763672
2024-04-15;17.34000015258789
2024-04-16;17.469999313354492
2024-04-17;18.020000457763672
2024-04-18;18.170000076293945
2024-04-19;18.290000915527344
2024-04-22;18.540000915527344
2024-04-23;19.540000915527344
2024-04-24;19.389999389648438
2024-04-25;19.350000381469727
2024-04-26;19.040000915527344
2024-04-29;19.18000030517578
2024-04-30;18.920000076293945
2024-05-01;16.079999923706055
2024-05-02;15.949999809265137
2024-05-03;15.989999771118164
2024-05-06;16.200000762939453
2024-05-07;15.600000381469727
2024-05-08;16.09000015258789
2024-05-09;16.200000762939453
2024-05-10;16.100000381469727
2024-05-13;15.84000015258789
2024-05-14;15.619999885559082
2024-05-15;15.720000267028809
2024-05-16;15.890000343322754
2024-05-17;15.75
2024-05-20;16.940000534057617
2024-05-21;16.93000030517578
2024-05-22;16.260000228881836
2024-05-23;15.569999694824219
2024-05-24;16.0
2024-05-28;16.559999465942383
2024-05-29;16.489999771118164
2024-05-30;16.450000762939453
2024-05-31;16.600000381469727
2024-06-03;17.190000534057617
2024-06-04;17.8700008392334
2024-06-05;18.440000534057617
2024-06-06;18.170000076293945
2024-06-07;17.790000915527344
2024-06-10;17.579999923706055
2024-06-11;17.5
2024-06-12;18.0
2024-06-13;17.899999618530273
2024-06-14;16.559999465942383
2024-06-17;16.90999984741211
2024-06-18;16.969999313354492
2024-06-20;17.18000030517578
2024-06-21;17.290000915527344
2024-06-24;17.399999618530273
2024-06-25;18.290000915527344
2024-06-26;18.600000381469727
2024-06-27;18.639999389648438
2024-06-28;18.790000915527344
2024-07-01;17.68000030517578
2024-07-02;17.610000610351562
2024-07-03;17.540000915527344
2024-07-05;17.479999542236328
2024-07-08;18.1200008392334
2024-07-09;18.65999984741211
2024-07-10;18.75
2024-07-11;19.09000015258789
2024-07-12;19.530000686645508
2024-07-15;19.56999969482422
2024-07-16;20.3700008392334
2024-07-17;19.860000610351562
2024-07-18;19.639999389648438
2024-07-19;19.65999984741211
2024-07-22;19.729999542236328
2024-07-23;20.31999969482422
2024-07-24;19.219999313354492
2024-07-25;18.360000610351562
2024-07-26;18.469999313354492
2024-07-29;18.540000915527344
2024-07-30;18.559999465942383
2024-07-31;18.43000030517578
2024-08-01;17.350000381469727
2024-08-02;15.930000305175781
2024-08-05;15.329999923706055
2024-08-06;15.5
2024-08-07;14.84000015258789
2024-08-08;15.520000457763672
2024-08-09;15.739999771118164
2024-08-12;15.34000015258789
2024-08-13;15.569999694824219
2024-08-14;15.430000305175781
2024-08-15;16.299999237060547
2024-08-16;16.09000015258789
2024-08-19;16.139999389648438
2024-08-20;15.920000076293945
2024-08-21;16.440000534057617
2024-08-22;16.239999771118164
2024-08-23;17.5
2024-08-26;17.450000762939453
2024-08-27;18.079999923706055
2024-08-28;18.0
2024-08-29;17.850000381469727
2024-08-30;17.889999389648438
2024-09-03;17.610000610351562
2024-09-04;17.290000915527344
2024-09-05;17.110000610351562
2024-09-06;16.950000762939453
2024-09-09;17.5
2024-09-10;17.770000457763672
2024-09-11;18.700000762939453
2024-09-12;19.030000686645508
2024-09-13;19.329999923706055
2024-09-16;19.850000381469727
2024-09-17;19.760000228881836
2024-09-18;19.84000015258789
2024-09-19;20.209999084472656
2024-09-20;20.889999389648438
2024-09-23;20.989999771118164
2024-09-24;20.959999084472656
2024-09-25;20.190000534057617
2024-09-26;21.079999923706055
2024-09-27;20.950000762939453
2024-09-30;20.510000228881836
2024-10-01;19.90999984741211
2024-10-02;19.860000610351562
2024-10-03;19.440000534057617
2024-10-04;20.389999389648438
2024-10-07;20.09000015258789
2024-10-08;20.799999237060547
2024-10-09;23.06999969482422
2024-10-10;23.020000457763672
2024-10-11;23.3799991607666
2024-10-14;23.350000381469727
2024-10-15;24.299999237060547
2024-10-16;24.559999465942383
2024-10-17;24.110000610351562
2024-10-18;23.809999465942383
2024-10-21;23.709999084472656
2024-10-22;23.920000076293945
2024-10-23;23.399999618530273
2024-10-24;23.219999313354492
2024-10-25;23.15999984741211
2024-10-28;23.799999237060547
2024-10-29;24.110000610351562
2024-10-30;23.84000015258789
2024-10-31;25.34000015258789
2024-11-01;24.8799991607666
2024-11-04;25.149999618530273
2024-11-05;25.940000534057617
2024-11-06;27.760000228881836
2024-11-07;27.049999237060547
2024-11-08;27.31999969482422
2024-11-11;27.81999969482422
2024-11-12;27.8700008392334
2024-11-13;27.299999237060547
2024-11-14;26.68000030517578
2024-11-15;26.420000076293945
2024-11-18;26.100000381469727
2024-11-19;26.34000015258789
2024-11-20;26.040000915527344
2024-11-21;26.760000228881836
2024-11-22;26.860000610351562
2024-11-25;27.149999618530273
2024-11-26;27.18000030517578
2024-11-27;26.920000076293945
2024-11-29;26.889999389648438
2024-12-02;28.350000381469727
2024-12-03;27.3799991607666
2024-12-04;27.68000030517578
2024-12-05;27.6200008392334
2024-12-06;27.649999618530273
2024-12-09;25.959999084472656
2024-12-10;26.399999618530273
2024-12-11;27.5
2024-12-12;26.809999465942383
2024-12-13;26.799999237060547
2024-12-16;26.6200008392334
2024-12-17;26.389999389648438
2024-12-18;25.100000381469727
2024-12-19;25.40999984741211
2024-12-20;26.90999984741211
2024-12-23;26.1299991607666
2024-12-24;26.420000076293945
2024-12-26;26.34000015258789
2024-12-27;25.75
2024-12-30;25.75
2024-12-31;25.729999542236328
